23,Carlos Delgado,1st,21,3.8%,110,44,17,44.3,34.5,39.4,54.2,2035,7283,1241,2038,473,1512,14,1109,.280,.383,.546,.929,138,,,,,,,,,,,,,,*3D7/2
24,Troy Percival,1st,4,0.7%,85,14,14,17.5,15.1,16.3,34.4,703,5,0,0,0,0,0,0,.000,.000,.000,.000,-100,35,43,3.17,146,1.108,703,1,358,708.2,479,85,306,781,*1
25,Tom Gordon,1st,2,0.4%,44,15,21,35.3,23.4,29.3,34.4,893,2,0,0,0,0,0,0,.000,.000,.000,.000,-100,138,126,3.96,113,1.360,890,203,158,2108.0,1889,176,977,1928,*1/D
26,Aaron Boone,1st,2,0.4%,4,14,12,13.5,15.2,14.3,55.0,1152,3871,519,1017,126,555,107,303,.263,.326,.425,.751,94,,,,,,,,,,,,,,*536/4D
27,Darin Erstad,1st,1,0.2%,35,14,14,32.3,28.7,30.5,57.2,1654,6024,913,1697,124,699,179,475,.282,.336,.407,.743,93,,,,,,,,,,,,,,*3*8*7D/9
28,Tony Clark,1st,0,0.0%,24,16,15,12.5,15.8,14.2,54.2,1559,4532,629,1188,251,824,6,527,.262,.339,.485,.824,112,,,,,,,,,,,,,,*3D/7
29,Cliff Floyd,1st,0,0.0%,22,22,17,25.9,25.0,25.4,53.3,1621,5319,824,1479,233,865,148,601,.278,.358,.482,.840,119,,,,,,,,,,,,,,*79D3/8
30,Eddie Guardado,1st,0,0.0%,46,6,17,13.7,11.0,12.3,34.4,909,1,0,0,0,0,0,0,.000,.000,.000,.000,-100,46,61,4.31,109,1.315,908,25,187,944.2,894,138,348,798,*1
31,Jason Schmidt,1st,0,0.0%,41,18,14,29.6,27.2,28.4,62.1,324,597,29,63,7,21,0,22,.106,.140,.156,.296,-23,130,96,3.96,110,1.321,323,314,0,1996.1,1846,184,792,1758,*1
32,Rich Aurilia,1st,0,0.0%,31,20,15,18.1,16.7,17.4,54.7,1652,5721,745,1576,186,756,23,450,.275,.328,.433,.762,99,,,,,,,,,,,,,,*6354/D
33,Jermaine Dye,1st,0,0.0%,49,25,14,20.3,23.2,21.7,58.1,1763,6487,984,1779,325,1072,46,597,.274,.338,.488,.826,111,,,,,,,,,,,,,,*9D/7836
34,Brian Giles,1st,0,0.0%,53,41,15,50.9,37.3,44.1,58.1,1847,6527,1121,1897,287,1078,109,1183,.291,.400,.502,.902,136,,,,,,,,,,,,,,*9*7*8D
